source_event_id,source_matchup_id,bookmaker_id,bookmaker_name,fighter_name,fighter_url,american_odds,event_name,event_date_iso,event_url
ufc-297-3106,33198,20,BetWay,Dricus Du Plessis,/fighters/dricus-du-plessis-7951,-110,UFC 297,2024-01-21,https://www.bestfightodds.com/events/ufc-297-3106
ufc-297-3106,33198,26,Unibet,Dricus Du Plessis,/fighters/dricus-du-plessis-7951,-115,UFC 297,2024-01-21,https://www.bestfightodds.com/events/ufc-297-3106
ufc-297-3106,33198,23,BetMGM,Dricus Du Plessis,/fighters/dricus-du-plessis-7951,-115,UFC 297,2024-01-21,https://www.bestfightodds.com/events/ufc-297-3106
ufc-297-3106,33198,22,DraftKings,Dricus Du Plessis,/fighters/dricus-du-plessis-7951,-112,UFC 297,2024-01-21,https://www.bestfightodds.com/events/ufc-297-3106
ufc-297-3106,33198,21,FanDuel,Sean Strickland,/fighters/sean-strickland-4733,-108,UFC 297,2024-01-21,https://www.bestfightodds.com/events/ufc-297-3106
ufc-297-3106,33198,24,Caesars,Sean Strickland,/fighters/sean-strickland-4733,-110,UFC 297,2024-01-21,https://www.bestfightodds.com/events/ufc-297-3106
ufc-297-3106,33198,25,BetRivers,Sean Strickland,/fighters/sean-strickland-4733,-103,UFC 297,2024-01-21,https://www.bestfightodds.com/events/ufc-297-3106
ufc-297-3106,33198,20,BetWay,Sean Strickland,/fighters/sean-strickland-4733,-110,UFC 297,2024-01-21,https://www.bestfightodds.com/events/ufc-297-3106
ufc-297-3106,33198,26,Unibet,Sean Strickland,/fighters/sean-strickland-4733,-103,UFC 297,2024-01-21,https://www.bestfightodds.com/events/ufc-297-3106
ufc-297-3106,33198,23,BetMGM,Sean Strickland,/fighters/sean-strickland-4733,-105,UFC 297,2024-01-21,https://www.bestfightodds.com/events/ufc-297-3106
ufc-297-3106,33198,22,DraftKings,Sean Strickland,/fighters/sean-strickland-4733,-108,UFC 297,2024-01-21,https://www.bestfightodds.com/events/ufc-297-3106
ufc-297-3106,33349,21,FanDuel,Mayra Bueno Silva,/fighters/mayra-bueno-silva-9839,-164,UFC 297,2024-01-21,https://www.bestfightodds.com/events/ufc-297-3106
ufc-297-3106,33349,24,Caesars,Mayra Bueno Silva,/fighters/mayra-bueno-silva-9839,-180,UFC 297,2024-01-21,https://www.bestfightodds.com/events/ufc-297-3106
ufc-297-3106,33349,25,BetRivers,Mayra Bueno Silva,/fighters/mayra-bueno-silva-9839,-162,UFC 297,2024-01-21,https://www.bestfightodds.com/events/ufc-297-3106
ufc-297-3106,33349,20,BetWay,Mayra Bueno Silva,/fighters/mayra-bueno-silva-9839,-160,UFC 297,2024-01-21,https://www.bestfightodds.com/events/ufc-297-3106
ufc-297-3106,33349,26,Unibet,Mayra Bueno Silva,/fighters/mayra-bueno-silva-9839,-162,UFC 297,2024-01-21,https://www.bestfightodds.com/events/ufc-297-3106
ufc-297-3106,33349,23,BetMGM,Mayra Bueno Silva,/fighters/mayra-bueno-silva-9839,-175,UFC 297,2024-01-21,https://www.bestfightodds.com/events/ufc-297-3106
ufc-297-3106,33349,22,DraftKings,Mayra Bueno Silva,/fighters/mayra-bueno-silva-9839,-170,UFC 297,2024-01-21,https://www.bestfightodds.com/events/ufc-297-3106
ufc-297-3106,33349,21,FanDuel,Raquel Pennington,/fighters/raquel-pennington-3353,+138,UFC 297,2024-01-21,https://www.bestfightodds.com/events/ufc-297-3106
ufc-297-3106,33349,24,Caesars,Raquel Pennington,/fighters/raquel-pennington-3353,+155,UFC 297,2024-01-21,https://www.bestfightodds.com/events/ufc-297-3106
ufc-297-3106,33349,25,BetRivers,Raquel Pennington,/fighters/raquel-pennington-3353,+135,UFC 297,2024-01-21,https://www.bestfightodds.com/events/ufc-297-3106
ufc-297-3106,33349,20,BetWay,Raquel Pennington,/fighters/raquel-pennington-3353,+130,UFC 297,2024-01-21,https://www.bestfightodds.com/events/ufc-297-3106
ufc-297-3106,33349,26,Unibet,Raquel Pennington,/fighters/raquel-pennington-3353,+135,UFC 297,2024-01-21,https://www.bestfightodds.com/events/ufc-297-3106
ufc-297-3106,33349,23,BetMGM,Raquel Pennington,/fighters/raquel-pennington-3353,+145,UFC 297,2024-01-21,https://www.bestfightodds.com/events/ufc-297-3106
ufc-297-3106,33349,22,DraftKings,Raquel Pennington,/fighters/raquel-pennington-3353,+142,UFC 297,2024-01-21,https://www.bestfightodds.com/events/ufc-297-3106
ufc-297-3106,33354,21,FanDuel,Mike Malott,/fighters/mike-malott-5196,-375,UFC 297,2024-01-21,https://www.bestfightodds.com/events/ufc-297-3106
ufc-297-3106,33354,24,Caesars,Mike Malott,/fighters/mike-malott-5196,-420,UFC 297,2024-01-21,https://www.bestfightodds.com/events/ufc-297-3106
ufc-297-3106,33354,25,BetRivers,Mike Malott,/fighters/mike-malott-5196,-400,UFC 297,2024-01-21,https://www.bestfightodds.com/events/ufc-297-3106
ufc-297-3106,33354,20,BetWay,Mike Malott,/fighters/mike-malott-5196,-350,UFC 297,2024-01-21,https://www.bestfightodds.com/events/ufc-297-3106
ufc-297-3106,33354,26,Unibet,Mike Malott,/fighters/mike-malott-5196,-400,UFC 297,2024-01-21,https://www.bestfightodds.com/events/ufc-297-3106
ufc-297-3106,33354,23,BetMGM,Mike Malott,/fighters/mike-malott-5196,-375,UFC 297,2024-01-21,https://www.bestfightodds.com/events/ufc-297-3106
ufc-297-3106,33354,22,DraftKings,Mike Malott,/fighters/mike-malott-5196,-380,UFC 297,2024-01-21,https://www.bestfightodds.com/events/ufc-297-3106
ufc-297-3106,33354,21,FanDuel,Neil Magny,/fighters/neil-magny-3807,+300,UFC 297,2024-01-21,https://www.bestfightodds.com/events/ufc-297-3106
ufc-297-3106,33354,24,Caesars,Neil Magny,/fighters/neil-magny-3807,+320,UFC 297,2024-01-21,https://www.bestfightodds.com/events/ufc-297-3106
ufc-297-3106,33354,25,BetRivers,Neil Magny,/fighters/neil-magny-3807,+310,UFC 297,2024-01-21,https://www.bestfightodds.com/events/ufc-297-3106
ufc-297-3106,33354,20,BetWay,Neil Magny,/fighters/neil-magny-3807,+275,UFC 297,2024-01-21,https://www.bestfightodds.com/events/ufc-297-3106
ufc-297-3106,33354,26,Unibet,Neil Magny,/fighters/neil-magny-3807,+310,UFC 297,2024-01-21,https://www.bestfightodds.com/events/ufc-297-3106
ufc-297-3106,33354,23,BetMGM,Neil Magny,/fighters/neil-magny-3807,+280,UFC 297,2024-01-21,https://www.bestfightodds.com/events/ufc-297-3106
ufc-297-3106,33354,22,DraftKings,Neil Magny,/fighters/neil-magny-3807,+300,UFC 297,2024-01-21,https://www.bestfightodds.com/events/ufc-297-3106
ufc-297-3106,33356,21,FanDuel,Chris Curtis,/fighters/chris-curtis-6020,-188,UFC 297,2024-01-21,https://www.bestfightodds.com/events/ufc-297-3106
ufc-297-3106,33356,24,Caesars,Chris Curtis,/fighters/chris-curtis-6020,-170,UFC 297,2024-01-21,https://www.bestfightodds.com/events/ufc-297-3106
ufc-297-3106,33356,25,BetRivers,Chris Curtis,/fighters/chris-curtis-6020,-190,UFC 297,2024-01-21,https://www.bestfightodds.com/events/ufc-297-3106
ufc-297-3106,33356,20,BetWay,Chris Curtis,/fighters/chris-curtis-6020,-200,UFC 297,2024-01-21,https://www.bestfightodds.com/events/ufc-297-3106
ufc-297-3106,33356,26,Unibet,Chris Curtis,/fighters/chris-curtis-6020,-190,UFC 297,2024-01-21,https://www.bestfightodds.com/events/ufc-297-3106
ufc-297-3106,33356,23,BetMGM,Chris Curtis,/fighters/chris-curtis-6020,-185,UFC 297,2024-01-21,https://www.bestfightodds.com/events/ufc-297-3106
ufc-297-3106,33356,22,DraftKings,Chris Curtis,/fighters/chris-curtis-6020,-175,UFC 297,2024-01-21,https://www.bestfightodds.com/events/ufc-297-3106
ufc-297-3106,33356,21,FanDuel,Marc-Andre Barriault,/fighters/marc-andre-barriault-8960,+158,UFC 297,2024-01-21,https://www.bestfightodds.com/events/ufc-297-3106
ufc-297-3106,33356,24,Caesars,Marc-Andre Barriault,/fighters/marc-andre-barriault-8960,+145,UFC 297,2024-01-21,https://www.bestfightodds.com/events/ufc-297-3106
ufc-297-3106,33356,25,BetRivers,Marc-Andre Barriault,/fighters/marc-andre-barriault-8960,+150,UFC 297,2024-01-21,https://www.bestfightodds.com/events/ufc-297-3106
ufc-297-3106,33356,20,BetWay,Marc-Andre Barriault,/fighters/marc-andre-barriault-8960,+160,UFC 297,2024-01-21,https://www.bestfightodds.com/events/ufc-297-3106
ufc-297-3106,33356,26,Unibet,Marc-Andre Barriault,/fighters/marc-andre-barriault-8960,+150,UFC 297,2024-01-21,https://www.bestfightodds.com/events/ufc-297-3106
ufc-297-3106,33356,23,BetMGM,Marc-Andre Barriault,/fighters/marc-andre-barriault-8960,+150,UFC 297,2024-01-21,https://www.bestfightodds.com/events/ufc-297-3106
ufc-297-3106,33356,22,DraftKings,Marc-Andre Barriault,/fighters/marc-andre-barriault-8960,+145,UFC 297,2024-01-21,https://www.bestfightodds.com/events/ufc-297-3106
ufc-297-3106,33355,21,FanDuel,Arnold Allen,/fighters/arnold-allen-4218,+160,UFC 297,2024-01-21,https://www.bestfightodds.com/events/ufc-297-3106
ufc-297-3106,33355,24,Caesars,Arnold Allen,/fighters/arnold-allen-4218,+180,UFC 297,2024-01-21,https://www.bestfightodds.com/events/ufc-297-3106
ufc-297-3106,33355,25,BetRivers,Arnold Allen,/fighters/arnold-allen-4218,+160,UFC 297,2024-01-21,https://www.bestfightodds.com/events/ufc-297-3106
ufc-297-3106,33355,20,BetWay,Arnold Allen,/fighters/arnold-allen-4218,+165,UFC 297,2024-01-21,https://www.bestfightodds.com/events/ufc-297-3106
ufc-297-3106,33355,26,Unibet,Arnold Allen,/fighters/arnold-allen-4218,+160,UFC 297,2024-01-21,https://www.bestfightodds.com/events/ufc-297-3106
ufc-297-3106,33355,23,BetMGM,Arnold Allen,/fighters/arnold-allen-4218,+150,UFC 297,2024-01-21,https://www.bestfightodds.com/events/ufc-297-3106
ufc-297-3106,33355,22,DraftKings,Arnold Allen,/fighters/arnold-allen-4218,+180,UFC 297,2024-01-21,https://www.bestfightodds.com/events/ufc-297-3106
ufc-297-3106,33355,21,FanDuel,Movsar Evloev,/fighters/movsar-evloev-8457,-190,UFC 297,2024-01-21,https://www.bestfightodds.com/events/ufc-297-3106
ufc-297-3106,33355,24,Caesars,Movsar Evloev,/fighters/movsar-evloev-8457,-220,UFC 297,2024-01-21,https://www.bestfightodds.com/events/ufc-297-3106
ufc-297-3106,33355,25,BetRivers,Movsar Evloev,/fighters/movsar-evloev-8457,-200,UFC 297,2024-01-21,https://www.bestfightodds.com/events/ufc-297-3106
ufc-297-3106,33355,20,BetWay,Movsar Evloev,/fighters/movsar-evloev-8457,-200,UFC 297,2024-01-21,https://www.bestfightodds.com/events/ufc-297-3106
ufc-297-3106,33355,26,Unibet,Movsar Evloev,/fighters/movsar-evloev-8457,-200,UFC 297,2024-01-21,https://www.bestfightodds.com/events/ufc-297-3106
ufc-297-3106,33355,23,BetMGM,Movsar Evloev,/fighters/movsar-evloev-8457,-185,UFC 297,2024-01-21,https://www.bestfightodds.com/events/ufc-297-3106
ufc-297-3106,33355,22,DraftKings,Movsar Evloev,/fighters/movsar-evloev-8457,-218,UFC 297,2024-01-21,https://www.bestfightodds.com/events/ufc-297-3106
ufc-297-3106,33357,21,FanDuel,Brad Katona,/fighters/brad-katona-8426,-210,UFC 297,2024-01-21,https://www.bestfightodds.com/events/ufc-297-3106
ufc-297-3106,33357,24,Caesars,Brad Katona,/fighters/brad-katona-8426,-230,UFC 297,2024-01-21,https://www.bestfightodds.com/events/ufc-297-3106
ufc-297-3106,33357,25,BetRivers,Brad Katona,/fighters/brad-katona-8426,-215,UFC 297,2024-01-21,https://www.bestfightodds.com/events/ufc-297-3106
ufc-297-3106,33357,20,BetWay,Brad Katona,/fighters/brad-katona-8426,-210,UFC 297,2024-01-21,https://www.bestfightodds.com/events/ufc-297-3106
ufc-297-3106,33357,26,Unibet,Brad Katona,/fighters/brad-katona-8426,-215,UFC 297,2024-01-21,https://www.bestfightodds.com/events/ufc-297-3106
ufc-297-3106,33357,23,BetMGM,Brad Katona,/fighters/brad-katona-8426,-225,UFC 297,2024-01-21,https://www.bestfightodds.com/events/ufc-297-3106
ufc-297-3106,33357,22,DraftKings,Brad Katona,/fighters/brad-katona-8426,-238,UFC 297,2024-01-21,https://www.bestfightodds.com/events/ufc-297-3106
ufc-297-3106,33357,21,FanDuel,Garrett Armfield,/fighters/garrett-armfield-9084,+176,UFC 297,2024-01-21,https://www.bestfightodds.com/events/ufc-297-3106
ufc-297-3106,33357,24,Caesars,Garrett Armfield,/fighters/garrett-armfield-9084,+190,UFC 297,2024-01-21,https://www.bestfightodds.com/events/ufc-297-3106
ufc-297-3106,33357,25,BetRivers,Garrett Armfield,/fighters/garrett-armfield-9084,+170,UFC 297,2024-01-21,https://www.bestfightodds.com/events/ufc-297-3106
ufc-297-3106,33357,20,BetWay,Garrett Armfield,/fighters/garrett-armfield-9084,+170,UFC 297,2024-01-21,https://www.bestfightodds.com/events/ufc-297-3106
ufc-297-3106,33357,26,Unibet,Garrett Armfield,/fighters/garrett-armfield-9084,+170,UFC 297,2024-01-21,https://www.bestfightodds.com/events/ufc-297-3106
ufc-297-3106,33357,23,BetMGM,Garrett Armfield,/fighters/garrett-armfield-9084,+185,UFC 297,2024-01-21,https://www.bestfightodds.com/events/ufc-297-3106
ufc-297-3106,33357,22,DraftKings,Garrett Armfield,/fighters/garrett-armfield-9084,+195,UFC 297,2024-01-21,https://www.bestfightodds.com/events/ufc-297-3106
ufc-297-3106,33351,21,FanDuel,Charles Jourdain,/fighters/charles-jourdain-9131,-200,UFC 297,2024-01-21,https://www.bestfightodds.com/events/ufc-297-3106
ufc-297-3106,33351,24,Caesars,Charles Jourdain,/fighters/charles-jourdain-9131,-205,UFC 297,2024-01-21,https://www.bestfightodds.com/events/ufc-297-3106
ufc-297-3106,33351,25,BetRivers,Charles Jourdain,/fighters/charles-jourdain-9131,-215,UFC 297,2024-01-21,https://www.bestfightodds.com/events/ufc-297-3106
ufc-297-3106,33351,20,BetWay,Charles Jourdain,/fighters/charles-jourdain-9131,-210,UFC 297,2024-01-21,https://www.bestfightodds.com/events/ufc-297-3106
ufc-297-3106,33351,26,Unibet,Charles Jourdain,/fighters/charles-jourdain-9131,-215,UFC 297,2024-01-21,https://www.bestfightodds.com/events/ufc-297-3106
ufc-297-3106,33351,23,BetMGM,Charles Jourdain,/fighters/charles-jourdain-9131,-210,UFC 297,2024-01-21,https://www.bestfightodds.com/events/ufc-297-3106
ufc-297-3106,33351,22,DraftKings,Charles Jourdain,/fighters/charles-jourdain-9131,-218,UFC 297,2024-01-21,https://www.bestfightodds.com/events/ufc-297-3106
ufc-297-3106,33351,21,FanDuel,Sean Woodson,/fighters/sean-woodson-9342,+168,UFC 297,2024-01-21,https://www.bestfightodds.com/events/ufc-297-3106
ufc-297-3106,33351,24,Caesars,Sean Woodson,/fighters/sean-woodson-9342,+170,UFC 297,2024-01-21,https://www.bestfightodds.com/events/ufc-297-3106
ufc-297-3106,33351,25,BetRivers,Sean Woodson,/fighters/sean-woodson-9342,+170,UFC 297,2024-01-21,https://www.bestfightodds.com/events/ufc-297-3106
ufc-297-3106,33351,20,BetWay,Sean Woodson,/fighters/sean-woodson-9342,+170,UFC 297,2024-01-21,https://www.bestfightodds.com/events/ufc-297-3106
ufc-297-3106,33351,26,Unibet,Sean Woodson,/fighters/sean-woodson-9342,+170,UFC 297,2024-01-21,https://www.bestfightodds.com/events/ufc-297-3106
ufc-297-3106,33351,23,BetMGM,Sean Woodson,/fighters/sean-woodson-9342,+175,UFC 297,2024-01-21,https://www.bestfightodds.com/events/ufc-297-3106
ufc-297-3106,33351,22,DraftKings,Sean Woodson,/fighters/sean-woodson-9342,+180,UFC 297,2024-01-21,https://www.bestfightodds.com/events/ufc-297-3106
ufc-297-3106,33353,21,FanDuel,Ramon Taveras,/fighters/ramon-taveras-16460,+172,UFC 297,2024-01-21,https://www.bestfightodds.com/events/ufc-297-3106
ufc-297-3106,33353,24,Caesars,Ramon Taveras,/fighters/ramon-taveras-16460,+180,UFC 297,2024-01-21,https://www.bestfightodds.com/events/ufc-297-3106
ufc-297-3106,33353,25,BetRivers,Ramon Taveras,/fighters/ramon-taveras-16460,+148,UFC 297,2024-01-21,https://www.bestfightodds.com/events/ufc-297-3106
ufc-297-3106,33353,20,BetWay,Ramon Taveras,/fighters/ramon-taveras-16460,+145,UFC 297,2024-01-21,https://www.bestfightodds.com/events/ufc-297-3106
ufc-297-3106,33353,26,Unibet,Ramon Taveras,/fighters/ramon-taveras-16460,+148,UFC 297,2024-01-21,https://www.bestfightodds.com/events/ufc-297-3106
ufc-297-3106,33353,23,BetMGM,Ramon Taveras,/fighters/ramon-taveras-16460,+155,UFC 297,2024-01-21,https://www.bestfightodds.com/events/ufc-297-3106
ufc-297-3106,33353,22,DraftKings,Ramon Taveras,/fighters/ramon-taveras-16460,+164,UFC 297,2024-01-21,https://www.bestfightodds.com/events/ufc-297-3106
ufc-297-3106,33353,21,FanDuel,Serhiy Sidey,/fighters/serhiy-sidey-13707,-205,UFC 297,2024-01-21,https://www.bestfightodds.com/events/ufc-297-3106
ufc-297-3106,33353,24,Caesars,Serhiy Sidey,/fighters/serhiy-sidey-13707,-220,UFC 297,2024-01-21,https://www.bestfightodds.com/events/ufc-297-3106
ufc-297-3106,33353,25,BetRivers,Serhiy Sidey,/fighters/serhiy-sidey-13707,-186,UFC 297,2024-01-21,https://www.bestfightodds.com/events/ufc-297-3106
ufc-297-3106,33353,20,BetWay,Serhiy Sidey,/fighters/serhiy-sidey-13707,-180,UFC 297,2024-01-21,https://www.bestfightodds.com/events/ufc-297-3106
ufc-297-3106,33353,26,Unibet,Serhiy Sidey,/fighters/serhiy-sidey-13707,-186,UFC 297,2024-01-21,https://www.bestfightodds.com/events/ufc-297-3106
ufc-297-3106,33353,23,BetMGM,Serhiy Sidey,/fighters/serhiy-sidey-13707,-190,UFC 297,2024-01-21,https://www.bestfightodds.com/events/ufc-297-3106
ufc-297-3106,33353,22,DraftKings,Serhiy Sidey,/fighters/serhiy-sidey-13707,-198,UFC 297,2024-01-21,https://www.bestfightodds.com/events/ufc-297-3106
ufc-297-3106,33359,21,FanDuel,Gillian Robertson,/fighters/gillian-robertson-7784,-320,UFC 297,2024-01-21,https://www.bestfightodds.com/events/ufc-297-3106
ufc-297-3106,33359,24,Caesars,Gillian Robertson,/fighters/gillian-robertson-7784,-320,UFC 297,2024-01-21,https://www.bestfightodds.com/events/ufc-297-3106
ufc-297-3106,33359,25,BetRivers,Gillian Robertson,/fighters/gillian-robertson-7784,-305,UFC 297,2024-01-21,https://www.bestfightodds.com/events/ufc-297-3106
ufc-297-3106,33359,20,BetWay,Gillian Robertson,/fighters/gillian-robertson-7784,-300,UFC 297,2024-01-21,https://www.bestfightodds.com/events/ufc-297-3106
ufc-297-3106,33359,26,Unibet,Gillian Robertson,/fighters/gillian-robertson-7784,-305,UFC 297,2024-01-21,https://www.bestfightodds.com/events/ufc-297-3106
ufc-297-3106,33359,23,BetMGM,Gillian Robertson,/fighters/gillian-robertson-7784,-300,UFC 297,2024-01-21,https://www.bestfightodds.com/events/ufc-297-3106
ufc-297-3106,33359,22,DraftKings,Gillian Robertson,/fighters/gillian-robertson-7784,-298,UFC 297,2024-01-21,https://www.bestfightodds.com/events/ufc-297-3106
ufc-297-3106,33359,21,FanDuel,Polyana Viana,/fighters/polyana-viana-7817,+235,UFC 297,2024-01-21,https://www.bestfightodds.com/events/ufc-297-3106
ufc-297-3106,33359,24,Caesars,Polyana Viana,/fighters/polyana-viana-7817,+250,UFC 297,2024-01-21,https://www.bestfightodds.com/events/ufc-297-3106
ufc-297-3106,33359,25,BetRivers,Polyana Viana,/fighters/polyana-viana-7817,+235,UFC 297,2024-01-21,https://www.bestfightodds.com/events/ufc-297-3106
ufc-297-3106,33359,20,BetWay,Polyana Viana,/fighters/polyana-viana-7817,+235,UFC 297,2024-01-21,https://www.bestfightodds.com/events/ufc-297-3106
ufc-297-3106,33359,26,Unibet,Polyana Viana,/fighters/polyana-viana-7817,+235,UFC 297,2024-01-21,https://www.bestfightodds.com/events/ufc-297-3106
ufc-297-3106,33359,23,BetMGM,Polyana Viana,/fighters/polyana-viana-7817,+250,UFC 297,2024-01-21,https://www.bestfightodds.com/events/ufc-297-3106
ufc-297-3106,33359,22,DraftKings,Polyana Viana,/fighters/polyana-viana-7817,+240,UFC 297,2024-01-21,https://www.bestfightodds.com/events/ufc-297-3106
ufc-297-3106,33358,21,FanDuel,Sam Patterson,/fighters/sam-patterson-11410,+120,UFC 297,2024-01-21,https://www.bestfightodds.com/events/ufc-297-3106
ufc-297-3106,33358,24,Caesars,Sam Patterson,/fighters/sam-patterson-11410,+122,UFC 297,2024-01-21,https://www.bestfightodds.com/events/ufc-297-3106
ufc-297-3106,33358,25,BetRivers,Sam Patterson,/fighters/sam-patterson-11410,+123,UFC 297,2024-01-21,https://www.bestfightodds.com/events/ufc-297-3106
ufc-297-3106,33358,20,BetWay,Sam Patterson,/fighters/sam-patterson-11410,+120,UFC 297,2024-01-21,https://www.bestfightodds.com/events/ufc-297-3106
ufc-297-3106,33358,26,Unibet,Sam Patterson,/fighters/sam-patterson-11410,+123,UFC 297,2024-01-21,https://www.bestfightodds.com/events/ufc-297-3106
ufc-297-3106,33358,23,BetMGM,Sam Patterson,/fighters/sam-patterson-11410,+115,UFC 297,2024-01-21,https://www.bestfightodds.com/events/ufc-297-3106
ufc-297-3106,33358,22,DraftKings,Sam Patterson,/fighters/sam-patterson-11410,+120,UFC 297,2024-01-21,https://www.bestfightodds.com/events/ufc-297-3106
ufc-297-3106,33358,21,FanDuel,Yohan Lainesse,/fighters/yohan-lainesse-9952,-142,UFC 297,2024-01-21,https://www.bestfightodds.com/events/ufc-297-3106
ufc-297-3106,33358,24,Caesars,Yohan Lainesse,/fighters/yohan-lainesse-9952,-145,UFC 297,2024-01-21,https://www.bestfightodds.com/events/ufc-297-3106
ufc-297-3106,33358,25,BetRivers,Yohan Lainesse,/fighters/yohan-lainesse-9952,-152,UFC 297,2024-01-21,https://www.bestfightodds.com/events/ufc-297-3106
ufc-297-3106,33358,20,BetWay,Yohan Lainesse,/fighters/yohan-lainesse-9952,-145,UFC 297,2024-01-21,https://www.bestfightodds.com/events/ufc-297-3106
ufc-297-3106,33358,26,Unibet,Yohan Lainesse,/fighters/yohan-lainesse-9952,-152,UFC 297,2024-01-21,https://www.bestfightodds.com/events/ufc-297-3106
ufc-297-3106,33358,23,BetMGM,Yohan Lainesse,/fighters/yohan-lainesse-9952,-140,UFC 297,2024-01-21,https://www.bestfightodds.com/events/ufc-297-3106
ufc-297-3106,33358,22,DraftKings,Yohan Lainesse,/fighters/yohan-lainesse-9952,-142,UFC 297,2024-01-21,https://www.bestfightodds.com/events/ufc-297-3106
ufc-297-3106,33653,21,FanDuel,Jasmine Jasudavicius,/fighters/jasmine-jasudavicius-9869,-405,UFC 297,2024-01-21,https://www.bestfightodds.com/events/ufc-297-3106
ufc-297-3106,33653,24,Caesars,Jasmine Jasudavicius,/fighters/jasmine-jasudavicius-9869,-440,UFC 297,2024-01-21,https://www.bestfightodds.com/events/ufc-297-3106
ufc-297-3106,33653,25,BetRivers,Jasmine Jasudavicius,/fighters/jasmine-jasudavicius-9869,-420,UFC 297,2024-01-21,https://www.bestfightodds.com/events/ufc-297-3106
ufc-297-3106,33653,20,BetWay,Jasmine Jasudavicius,/fighters/jasmine-jasudavicius-9869,-375,UFC 297,2024-01-21,https://www.bestfightodds.com/events/ufc-297-3106
ufc-297-3106,33653,26,Unibet,Jasmine Jasudavicius,/fighters/jasmine-jasudavicius-9869,-420,UFC 297,2024-01-21,https://www.bestfightodds.com/events/ufc-297-3106
